1.47172 	-0.151948 	-0.0783507 	0.013815 	5.00272e-19 	0.000235218 	5.70706e-06 	2.34713e-23 	0.000231032 	1.13654e-22 	0.000233126
1.51919 	-0.152038 	-0.114244 	0.0205985 	2.50757e-21 	0.000563481 	-0.000205768 	8.13921e-22 	0.000675694 	9.66636e-21 	0.000619516
1.56667 	-0.152081 	-0.0937174 	0.0178159 	-4.59344e-20 	0.00175459 	-0.000831635 	-1.61236e-21 	0.00220644 	-4.43987e-21 	0.0019805
1.61414 	-0.152116 	-0.0712011 	0.0148663 	-2.25996e-19 	0.00304284 	-0.00148169 	-3.90576e-21 	0.00381364 	2.30833e-21 	0.00342826
1.66162 	-0.152141 	-0.0484535 	0.0120185 	1.89463e-20 	0.00440646 	-0.00215187 	1.44491e-21 	0.00547007 	8.36876e-21 	0.00493829
1.70909 	-0.152166 	-0.0257713 	0.00932087 	3.32335e-20 	0.00582496 	-0.00284048 	9.12495e-22 	0.0071545 	-5.32187e-22 	0.00648972
1.75657 	-0.152157 	-0.00362238 	0.00682473 	-6.67479e-21 	0.00724538 	-0.00352451 	-2.65379e-22 	0.00880896 	2.84668e-21 	0.00802714
1.80404 	-0.152153 	0.018807 	0.00442511 	1.54463e-22 	0.00869059 	-0.00421606 	-2.04675e-21 	0.0104641 	-4.10906e-21 	0.00957733
1.85152 	-0.152142 	0.0415164 	0.00211585 	2.64747e-20 	0.010145 	-0.00490807 	2.27675e-22 	0.0121042 	-3.6473e-21 	0.0111246
1.89899 	-0.152124 	0.0646768 	-0.00012047 	3.90128e-20 	0.0116063 	-0.00559947 	-1.50086e-21 	0.0137269 	6.66433e-21 	0.0126666
1.94646 	-0.1521 	0.0883978 	-0.00229481 	-3.71268e-20 	0.013071 	-0.00628849 	4.09006e-21 	0.0153284 	7.21979e-21 	0.0141997
1.99394 	-0.152069 	0.112721 	-0.00441416 	-1.08234e-20 	0.0145344 	-0.00697299 	-2.87324e-22 	0.0169048 	-2.19836e-21 	0.0157196
2.04141 	-0.15204 	0.138076 	-0.00650304 	-2.41272e-20 	0.0160081 	-0.00765801 	2.49017e-21 	0.0184666 	-4.55513e-22 	0.0172374
2.08889 	-0.151991 	0.163811 	-0.00850155 	-8.78552e-21 	0.0174469 	-0.00832244 	4.45589e-22 	0.0199664 	-3.9201e-21 	0.0187067
2.13636 	-0.15194 	0.190285 	-0.0104393 	6.95627e-22 	0.0188621 	-0.0089714 	-3.15497e-21 	0.021416 	-2.86316e-21 	0.0201392
2.18384 	-0.151896 	0.218113 	-0.0123603 	2.69623e-20 	0.0202777 	-0.009616 	-4.72816e-21 	0.0228415 	-1.88966e-21 	0.0215597
2.23131 	-0.151826 	0.245915 	-0.0141466 	1.00321e-20 	0.0216087 	-0.010217 	1.06215e-21 	0.0241549 	1.75745e-21 	0.022882
2.27879 	-0.151766 	0.274901 	-0.0159057 	8.33799e-21 	0.0229215 	-0.0108053 	-9.88116e-23 	0.0254268 	5.39969e-21 	0.0241744
2.32626 	-0.151694 	0.304664 	-0.0175571 	-1.15852e-20 	0.0241498 	-0.0113494 	3.78363e-21 	0.0265853 	3.03024e-21 	0.0253677
2.37374 	-0.151625 	0.335215 	-0.019149 	-3.69715e-20 	0.0253269 	-0.0118659 	1.00782e-20 	0.0276703 	-1.57366e-21 	0.0264988
2.42121 	-0.151546 	0.366515 	-0.0206151 	-2.49564e-20 	0.026384 	-0.0123223 	6.33662e-21 	0.0286085 	-4.24325e-21 	0.0274966
2.46869 	-0.151477 	0.399037 	-0.0220283 	1.80899e-20 	0.0273777 	-0.0127451 	-5.54912e-21 	0.0294604 	-4.10491e-21 	0.0284194
2.51616 	-0.15139 	0.431248 	-0.0232705 	3.59299e-20 	0.0282038 	-0.0130881 	-1.00802e-20 	0.0301272 	-2.92596e-21 	0.029166
2.56364 	-0.15132 	0.465489 	-0.0244648 	2.5537e-20 	0.0289377 	-0.0133838 	-8.03635e-21 	0.0306765 	1.97029e-22 	0.0298075
2.61111 	-0.151231 	0.498438 	-0.0254948 	1.16022e-20 	0.0295237 	-0.013611 	-4.00606e-21 	0.0310719 	2.80496e-21 	0.0302982
2.65859 	-0.151156 	0.533219 	-0.0264014 	1.56959e-21 	0.0299167 	-0.0137456 	-7.45259e-22 	0.0312525 	3.6403e-21 	0.0305849
2.70606 	-0.151091 	0.569117 	-0.0272003 	-1.84005e-23 	0.0301582 	-0.0138074 	-6.03074e-22 	0.0312634 	2.76352e-21 	0.0307109
2.75354 	-0.15101 	0.603392 	-0.0278209 	-3.00513e-21 	0.030207 	-0.0137827 	1.30158e-21 	0.0310872 	2.6188e-21 	0.0306472
2.80101 	-0.150947 	0.639155 	-0.0283354 	-9.82989e-21 	0.0300581 	-0.0136657 	5.03663e-21 	0.0307015 	1.78299e-21 	0.0303801
2.84848 	-0.150898 	0.675846 	-0.0286726 	-2.14575e-20 	0.0296364 	-0.0134218 	1.09582e-20 	0.0300299 	6.41781e-22 	0.0298338
2.89596 	-0.150837 	0.710439 	-0.0288584 	-3.06702e-20 	0.0290486 	-0.0131062 	1.64295e-20 	0.0292099 	-2.50637e-22 	0.0291301
2.94343 	-0.150798 	0.746123 	-0.0288868 	-3.05456e-20 	0.0281752 	-0.0126608 	1.66867e-20 	0.0281037 	-1.07091e-21 	0.02814
2.99091 	-0.150782 	0.782858 	-0.0287147 	-1.81143e-20 	0.0269603 	-0.0120597 	1.01749e-20 	0.0266533 	-1.63911e-21 	0.0268068
3.03838 	-0.150737 	0.815971 	-0.0284888 	-8.25935e-21 	0.0257854 	-0.0114817 	6.22282e-21 	0.0252669 	-2.75446e-21 	0.0255255
3.08586 	-0.15074 	0.847635 	-0.0279876 	-1.66911e-22 	0.024205 	-0.0107269 	1.76084e-21 	0.0235078 	-2.6068e-21 	0.0238555
3.13333 	-0.150757 	0.878641 	-0.0273937 	7.16845e-21 	0.0224995 	-0.00991762 	-2.85283e-21 	0.0216343 	-1.99327e-21 	0.0220658
3.18081 	-0.150784 	0.909686 	-0.026589 	1.71126e-20 	0.0204855 	-0.00897091 	-9.87259e-21 	0.0194646 	-6.4581e-22 	0.019974
3.22828 	-0.15082 	0.939498 	-0.025611 	2.40247e-20 	0.0182468 	-0.00792536 	-1.44215e-20 	0.0170898 	1.73511e-22 	0.0176672
3.27576 	-0.150883 	0.966746 	-0.0245355 	2.34844e-20 	0.0159142 	-0.00684164 	-1.4279e-20 	0.0146461 	6.93342e-22 	0.0152789
3.32323 	-0.150979 	0.989269 	-0.0232652 	8.99804e-21 	0.0134046 	-0.00568517 	-5.42087e-21 	0.012069 	7.63105e-22 	0.0127354
3.37071 	-0.151064 	1.01081 	-0.0218329 	3.35193e-21 	0.0107513 	-0.00444907 	-1.69936e-21 	0.00935616 	1.00199e-21 	0.0100523
3.41818 	-0.151184 	1.02752 	-0.0203434 	3.36833e-22 	0.00820965 	-0.00324259 	2.48821e-22 	0.00677951 	9.22027e-22 	0.00749356
