3.70303 	-1.37265 	0.304504 	-1.1549e-05 	0 	0.00526748 	-0.000125652 	2.5326e-29 	0.00526752 	0 	0.0052675
3.75051 	-1.37264 	1.46988 	-0.000487573 	-4.86834e-23 	0.0196005 	-0.00845922 	9.37573e-24 	0.0196602 	1.82077e-23 	0.0196303
3.79798 	-1.37252 	1.64329 	-0.000884501 	-1.07176e-24 	0.017292 	-0.00772265 	2.13123e-24 	0.0173796 	-2.15915e-23 	0.0173358
3.84545 	-1.3723 	1.7509 	-0.00122786 	-3.83674e-23 	0.0152388 	-0.00684519 	1.2077e-23 	0.0153373 	4.33615e-24 	0.0152881
3.89293 	-1.37199 	1.82931 	-0.00153452 	1.34193e-22 	0.0131774 	-0.00593182 	-3.50662e-23 	0.0132761 	1.84535e-23 	0.0132268
3.9404 	-1.3716 	1.88997 	-0.00179916 	-1.00261e-22 	0.0111071 	-0.00500509 	2.13919e-23 	0.0111984 	-1.7631e-23 	0.0111528
3.98788 	-1.37115 	1.93761 	-0.00202027 	-5.28069e-24 	0.00903407 	-0.00407311 	6.67798e-24 	0.00911273 	6.9183e-24 	0.00907345
4.03535 	-1.37063 	1.9746 	-0.00220272 	7.86213e-24 	0.00695967 	-0.00313846 	-1.02995e-24 	0.00702164 	-3.25861e-24 	0.00699071
4.08283 	-1.37006 	2.00217 	-0.00234705 	3.58461e-23 	0.00487188 	-0.00219696 	-7.94374e-24 	0.00491549 	5.1421e-25 	0.00489374
4.1303 	-1.36948 	2.02024 	-0.00242922 	1.13421e-23 	0.0028102 	-0.00126694 	-3.54787e-24 	0.00283449 	1.76259e-24 	0.00282242
4.17778 	-1.36886 	2.02895 	-0.00246711 	-2.75025e-24 	0.000929378 	-0.000341961 	-2.14584e-25 	0.000934257 	6.14853e-25 	0.000931834
4.22525 	-1.36827 	2.02823 	-0.00245938 	-1.25901e-24 	0.00119179 	0.000531899 	-6.81663e-26 	0.00117842 	-2.49011e-25 	0.00118503
4.27273 	-1.36767 	2.01814 	-0.00240022 	1.45767e-24 	0.00326192 	0.001457 	-3.54692e-26 	0.00322973 	-4.166e-25 	0.00324572
4.3202 	-1.3671 	1.99866 	-0.0022912 	3.82217e-24 	0.00534734 	0.0023893 	7.35062e-25 	0.00529698 	-1.49847e-25 	0.00532208
4.36768 	-1.36658 	1.96976 	-0.00213559 	0 	0.0074284 	0.00331988 	9.59443e-25 	0.00736127 	0 	0.00739477
4.41515 	-1.36609 	1.93163 	-0.00194296 	0 	0.0094927 	0.00424294 	-1.34648e-24 	0.00941102 	0 	0.00945181
4.46263 	-1.36567 	1.88245 	-0.00171593 	0 	0.0115438 	0.00515975 	-6.82519e-25 	0.0114518 	0 	0.0114978
4.5101 	-1.36532 	1.82022 	-0.00145128 	-1.68028e-23 	0.0135806 	0.0060683 	6.18415e-24 	0.0134836 	3.50475e-24 	0.0135321
4.55758 	-1.36503 	1.74005 	-0.00115759 	4.92015e-23 	0.0155942 	0.00695963 	-1.29238e-23 	0.0154989 	-9.64326e-24 	0.0155465
4.60505 	-1.36486 	1.62881 	-0.000816472 	3.57468e-23 	0.0176124 	0.00782155 	-1.10671e-23 	0.0175296 	-8.04165e-24 	0.017571
4.65253 	-1.36476 	1.44702 	-0.000433112 	0 	0.0199703 	0.00853552 	-1.46435e-25 	0.0199161 	0 	0.0199432
4.7 	-1.36473 	0 	0 	0 	5.97461e-11 	0 	0 	5.97461e-11 	0 	5.97461e-11
